timestamp,endpoint,query,paperId,title,year,authors,venue,citations,url,abstract
2025-06-21T01-30-36-586Z.csv,searchPapers,cancer,53d4ea2b3793eeae48c54498f49c58494e005fe3,Revised Bethesda Guidelines for hereditary nonpolyposis colorectal cancer (Lynch syndrome) and microsatellite instability.,2004,A. Umar; C. Boland; J. Terdiman; S. Syngal; A. de la Chapelle; J. Rüschoff; R. Fishel; N. Lindor; L. Burgart; R. Hamelin; S. Hamilton; R. Hiatt; J. Jass; A. Lindblom; H. Lynch; P. Peltomaki; S. Ramsey; M. Rodriguez-Bigas; H. Vasen; E. Hawk; J. Barrett; A. Freedman; S. Srivastava,Journal of the National Cancer Institute,3122,https://www.semanticscholar.org/paper/53d4ea2b3793eeae48c54498f49c58494e005fe3,"Hereditary nonpolyposis colorectal cancer (HNPCC), also known as Lynch syndrome, is a common autosomal dominant syndrome characterized by early age at onset, neoplastic lesions, and microsatellite instability (MSI). Because cancers with MSI account for approximately 15% of all colorectal cancers and because of the need for a better understanding of the clinical and histologic manifestations of HNPCC, the National Cancer Institute hosted an international workshop on HNPCC in 1996, which led to the development of the Bethesda Guidelines for the identification of individuals with HNPCC who should be tested for MSI. To consider revision and improvement of the Bethesda Guidelines, another HNPCC workshop was held at the National Cancer Institute in Bethesda, MD, in 2002. In this commentary, we summarize the Workshop presentations on HNPCC and MSI testing; present the issues relating to the performance, sensitivity, and specificity of the Bethesda Guidelines; outline the revised Bethesda Guidelines for identifying individuals at risk for HNPCC; and recommend criteria for MSI testing."
2025-06-21T01-30-36-586Z.csv,searchPapers,cancer,23ac91c09aaccbd625562913de15bbe466b04cf3,The Global Burden of Cancer 2013.,2015,C. Fitzmaurice; D. Dicker; A. Pain; Hannah Hamavid; M. Moradi-Lakeh; Michael F. MacIntyre; Christine Allen; Gillian M. Hansen; Rachel Woodbrook; C. Wolfe; R. Hamadeh; A. Moore; A. Werdecker; Bradford D. Gessner; Braden Te Ao; B. McMahon; C. Karimkhani; Chuanhua Yu; Graham S Cooke; D. Schwebel; David O. Carpenter; David M Pereira; D. Nash; Dhruv S. Kazi; D. de Leo; D. Plass; K. Ukwaja; George D. Thurston; Kim Yun Jin; Edgar P. Simard; E. Mills; Eun‐Kee Park; F. Catalá-López; G. deVeber; C. Gotay; G. Khan; H. Hosgood; I. Santos; J. Leasher; J. Singh; J. Leigh; J. Jonas; J. Sanabria; J. Beardsley; K. Jacobsen; Ken Takahashi; R. C. Franklin; L. Ronfani; M. Montico; L. Naldi; M. Tonelli; J. Geleijnse; M. Petzold; M. Shrime; M. Younis; N. Yonemoto; N. Breitborde; P. Yip; F. Pourmalek; P. Lotufo; A. Esteghamati; G. Hankey; R. Ali; R. Lunevicius; R. Malekzadeh; R. Dellavalle; R. Weintraub; R. Lucas; R. Hay; D. Rojas-Rueda; R. Westerman; S. Sepanlou; Sandra Nolte; S. Patten; S. Weichenthal; S. Abera; S. Fereshtehnejad; I. Shiue; T. Driscoll; T. Vasankari; U. Alsharif; V. Rahimi-Movaghar; V. Vlassov; W. Marcenes; W. Mekonnen; Y. Melaku; Y. Yano; A. Artaman; I. Campos; J. MacLachlan; U. Mueller; Daniel H. Kim; Matias Trillini; B. Eshrati; Hywel C. Williams; K. Shibuya; R. Dandona; Kinnari S. Murthy; B. Cowie; Azmeraw T. Amare; C. Antonio; C. Castañeda-Orjuela; C. V. van Gool; F. Violante; I. Oh; K. Deribe; K. Søreide; L. Knibbs; M. Kereselidze; M. Green; Rosario Cárdenas; N. Roy; T. Tillmann; Yongmei Li; H. Krueger; L. Monasta; Subhojit Dey; S. Sheikhbahaei; N. Hafezi-Nejad; G. Kumar; C. Sreeramareddy; L. Dandona; Haidong Wang; S. Vollset; A. Mokdad; Joshua A. Salomon; R. Lozano; T. Vos; M. Forouzanfar; Alan D. Lopez; C. Murray; M. Naghavi,JAMA Oncology,2512,https://www.semanticscholar.org/paper/23ac91c09aaccbd625562913de15bbe466b04cf3,"IMPORTANCE
Cancer is among the leading causes of death worldwide. Current estimates of cancer burden in individual countries and regions are necessary to inform local cancer control strategies.


OBJECTIVE
To estimate mortality, incidence, years lived with disability (YLDs), years of life lost (YLLs), and disability-adjusted life-years (DALYs) for 28 cancers in 188 countries by sex from 1990 to 2013.


EVIDENCE REVIEW
The general methodology of the Global Burden of Disease (GBD) 2013 study was used. Cancer registries were the source for cancer incidence data as well as mortality incidence (MI) ratios. Sources for cause of death data include vital registration system data, verbal autopsy studies, and other sources. The MI ratios were used to transform incidence data to mortality estimates and cause of death estimates to incidence estimates. Cancer prevalence was estimated using MI ratios as surrogates for survival data; YLDs were calculated by multiplying prevalence estimates with disability weights, which were derived from population-based surveys; YLLs were computed by multiplying the number of estimated cancer deaths at each age with a reference life expectancy; and DALYs were calculated as the sum of YLDs and YLLs.


FINDINGS
In 2013 there were 14.9 million incident cancer cases, 8.2 million deaths, and 196.3 million DALYs. Prostate cancer was the leading cause for cancer incidence (1.4 million) for men and breast cancer for women (1.8 million). Tracheal, bronchus, and lung (TBL) cancer was the leading cause for cancer death in men and women, with 1.6 million deaths. For men, TBL cancer was the leading cause of DALYs (24.9 million). For women, breast cancer was the leading cause of DALYs (13.1 million). Age-standardized incidence rates (ASIRs) per 100 000 and age-standardized death rates (ASDRs) per 100 000 for both sexes in 2013 were higher in developing vs developed countries for stomach cancer (ASIR, 17 vs 14; ASDR, 15 vs 11), liver cancer (ASIR, 15 vs 7; ASDR, 16 vs 7), esophageal cancer (ASIR, 9 vs 4; ASDR, 9 vs 4), cervical cancer (ASIR, 8 vs 5; ASDR, 4 vs 2), lip and oral cavity cancer (ASIR, 7 vs 6; ASDR, 2 vs 2), and nasopharyngeal cancer (ASIR, 1.5 vs 0.4; ASDR, 1.2 vs 0.3). Between 1990 and 2013, ASIRs for all cancers combined (except nonmelanoma skin cancer and Kaposi sarcoma) increased by more than 10% in 113 countries and decreased by more than 10% in 12 of 188 countries.


CONCLUSIONS AND RELEVANCE
Cancer poses a major threat to public health worldwide, and incidence rates have increased in most countries since 1990. The trend is a particular threat to developing nations with health systems that are ill-equipped to deal with complex and expensive cancer treatments. The annual update on the Global Burden of Cancer will provide all stakeholders with timely estimates to guide policy efforts in cancer prevention, screening, treatment, and palliation."
2025-06-21T01-30-36-586Z.csv,searchPapers,cancer,0e11a38a114792c5b08185f594321bf66df4b33e,Cáncer,1939,E. Moore,Atenea (Concepción),5651,https://www.semanticscholar.org/paper/0e11a38a114792c5b08185f594321bf66df4b33e,
2025-06-21T01-30-36-586Z.csv,searchPapers,cancer,2c3b6012d22daf97f66ec6ba2299a407d175f882,A compendium of mutational cancer driver genes,2020,Francisco Martínez-Jiménez; Ferran Muiños; Inés Sentís; J. Deu-Pons; I. Reyes-Salazar; Claudia Arnedo-Pac; L. Mularoni; O. Pich; Jose Bonet; Hanna Kranas; A. González-Pérez; N. López-Bigas,Nature Reviews. Cancer,830,https://www.semanticscholar.org/paper/2c3b6012d22daf97f66ec6ba2299a407d175f882,
2025-06-21T01-30-36-586Z.csv,searchPapers,cancer,3da8010d333b6b14b8e7954ecd2cfbd264b5ba04,Cytotoxic CD8+ T cells in cancer and cancer immunotherapy,2020,H. Raskov; A. Orhan; J. Christensen; I. Gögenur,British Journal of Cancer,974,https://www.semanticscholar.org/paper/3da8010d333b6b14b8e7954ecd2cfbd264b5ba04,"The functions of, and interactions between, the innate and adaptive immune systems are vital for anticancer immunity. Cytotoxic T cells expressing cell-surface CD8 are the most powerful effectors in the anticancer immune response and form the backbone of current successful cancer immunotherapies. Immune-checkpoint inhibitors are designed to target immune-inhibitory receptors that function to regulate the immune response, whereas adoptive cell-transfer therapies use CD8+ T cells with genetically modified receptors—chimaeric antigen receptors—to specify and enhance CD8+ T-cell functionality. New generations of cytotoxic T cells with genetically modified or synthetic receptors are being developed and evaluated in clinical trials. Furthermore, combinatory regimens might optimise treatment effects and reduce adverse events. This review summarises advances in research on the most prominent immune effectors in cancer and cancer immunotherapy, cytotoxic T cells, and discusses possible implications for future cancer treatment."
2025-06-21T01-30-36-586Z.csv,searchPapers,cancer,82e72e09c4249dfc7c66ecc22c499061785a3fa5,Epidemiology of ovarian cancer: a review,2017,B. Reid; J. Permuth; T. Sellers,Cancer Biology and Medicine,1240,https://www.semanticscholar.org/paper/82e72e09c4249dfc7c66ecc22c499061785a3fa5,"Ovarian cancer (OC) is the seventh most commonly diagnosed cancer among women in the world and the tenth most common in China. Epithelial OC is the most predominant pathologic subtype, with five major histotypes that differ in origination, pathogenesis, molecular alterations, risk factors, and prognosis. Genetic susceptibility is manifested by rare inherited mutations with high to moderate penetrance. Genome-wide association studies have additionally identified 29 common susceptibility alleles for OC, including 14 subtype-specific alleles. Several reproductive and hormonal factors may lower risk, including parity, oral contraceptive use, and lactation, while others such as older age at menopause and hormone replacement therapy confer increased risks. These associations differ by histotype, especially for mucinous OC, likely reflecting differences in etiology. Endometrioid and clear cell OC share a similar, unique pattern of associations with increased risks among women with endometriosis and decreased risks associated with tubal ligation. OC risks associated with other gynecological conditions and procedures, such as hysterectomy, pelvic inflammatory disease, and polycystic ovarian syndrome, are less clear. Other possible risk factors include environmental and lifestyle factors such as asbestos and talc powder exposures, and cigarette smoking. The epidemiology provides clues on etiology, primary prevention, early detection, and possibly even therapeutic strategies."
2025-06-21T01-30-36-586Z.csv,searchPapers,cancer,7ccf4b56f19c89bdefc9b3c135572b15e7abdca2,Japanese gastric cancer treatment guidelines 2014 (ver. 4),2016,Japanese Gastric Cancer Association,Gastric Cancer,2116,https://www.semanticscholar.org/paper/7ccf4b56f19c89bdefc9b3c135572b15e7abdca2,"This English edition was made based on the Japanese version published as a book in 2014. Our policy in compiling this edition was to attempt not to include new evidence that emerged since the publication of the Japanese version so as to maintain consistency of the two editions. However, for some particularly important issues, we provided additional comments and new references reflecting the new evidence."
2025-06-21T01-30-36-586Z.csv,searchPapers,cancer,3257e175d95ef3c51e758d859fb0a75adf04dbb8,YAP/TAZ at the Roots of Cancer.,2016,Francesca Zanconato; M. Cordenonsi; S. Piccolo,Cancer Cell,1572,https://www.semanticscholar.org/paper/3257e175d95ef3c51e758d859fb0a75adf04dbb8,
2025-06-21T01-30-36-586Z.csv,searchPapers,cancer,3a8ab0958b24177a882a0912e2ddb39d6eb990c1,Non-coding RNA networks in cancer,2017,E. Anastasiadou; Leni S. Jacob; F. Slack,Nature Reviews. Cancer,1537,https://www.semanticscholar.org/paper/3a8ab0958b24177a882a0912e2ddb39d6eb990c1,
2025-06-21T01-30-36-586Z.csv,searchPapers,cancer,5f9bceb5fbc3f9834def58d901a4f5e9a6158493,"Cervical Cancer, Version 3.2019, NCCN Clinical Practice Guidelines in Oncology.",2019,W. Koh; N. Abu-Rustum; S. Bean; K. Bradley; S. Campos; Kathleen R. Cho; H. Chon; C. Chu; R. Clark; D. Cohn; M. Crispens; S. Damast; O. Dorigo; P. Eifel; C. Fisher; P. Frederick; D. Gaffney; E. Han; W. Huh; J. Lurain; A. Mariani; D. Mutch; C. Nagel; L. Nekhlyudov; A. Fader; S. Remmenga; R. Reynolds; T. Tillmanns; S. Ueda; E. Wyse; C. Yashar; Nicole R Mcmillian; Jillian L. Scavone,The Journal of the National Comprehensive Cancer Network,822,https://www.semanticscholar.org/paper/5f9bceb5fbc3f9834def58d901a4f5e9a6158493,"Cervical cancer is a malignant epithelial tumor that forms in the uterine cervix. Most cases of cervical cancer are preventable through human papilloma virus (HPV) vaccination, routine screening, and treatment of precancerous lesions. However, due to inadequate screening protocols in many regions of the world, cervical cancer remains the fourth-most common cancer in women globally. The complete NCCN Guidelines for Cervical Cancer provide recommendations for the diagnosis, evaluation, and treatment of cervical cancer. This manuscript discusses guiding principles for the workup, staging, and treatment of early stage and locally advanced cervical cancer, as well as evidence for these recommendations. For recommendations regarding treatment of recurrent or metastatic disease, please see the full guidelines on NCCN.org."
2025-06-21T01-30-36-586Z.csv,searchPapers,cancer,b06c1fd263ec875ec2a6236cb16833afd6e9c50d,Discovery and saturation analysis of cancer genes across 21 tumor types,2014,M. Lawrence; P. Stojanov; C. Mermel; L. Garraway; T. Golub; M. Meyerson; S. Gabriel; E. Lander; G. Getz,Nature,2765,https://www.semanticscholar.org/paper/b06c1fd263ec875ec2a6236cb16833afd6e9c50d,"Although a few cancer genes are mutated in a high proportion of tumours of a given type (>20%), most are mutated at intermediate frequencies (2–20%). To explore the feasibility of creating a comprehensive catalogue of cancer genes, we analysed somatic point mutations in exome sequences from 4,742 human cancers and their matched normal-tissue samples across 21 cancer types. We found that large-scale genomic analysis can identify nearly all known cancer genes in these tumour types. Our analysis also identified 33 genes that were not previously known to be significantly mutated in cancer, including genes related to proliferation, apoptosis, genome stability, chromatin regulation, immune evasion, RNA processing and protein homeostasis. Down-sampling analysis indicates that larger sample sizes will reveal many more genes mutated at clinically important frequencies. We estimate that near-saturation may be achieved with 600–5,000 samples per tumour type, depending on background mutation frequency. The results may help to guide the next stage of cancer genomics."
2025-06-21T01-30-36-586Z.csv,searchPapers,cancer,b689b82d611c68898775325eee9216e35b55dd00,"Cancer statistics, 2011",2011,R. Siegel; Elizabeth E. Ward; O. Brawley; A. Jemal,Ca,3181,https://www.semanticscholar.org/paper/b689b82d611c68898775325eee9216e35b55dd00,"Each year, the American Cancer Society estimates the numbers of new cancer cases and deaths expected in the United States in the current year and compiles the most recent data on cancer incidence, mortality, and survival based on incidence data from the National Cancer Institute, the Centers for Disease Control and Prevention, and the North American Association of Central Cancer Registries and mortality data from the National Center for Health Statistics. A total of 1,596,670 new cancer cases and 571,950 deaths from cancer are projected to occur in the United States in 2011. Overall cancer incidence rates were stable in men in the most recent time period after decreasing by 1.9% per year from 2001 to 2005; in women, incidence rates have been declining by 0.6% annually since 1998. Overall cancer death rates decreased in all racial/ethnic groups in both men and women from 1998 through 2007, with the exception of American Indian/Alaska Native women, in whom rates were stable. African American and Hispanic men showed the largest annual decreases in cancer death rates during this time period (2.6% and 2.5%, respectively). Lung cancer death rates showed a significant decline in women after continuously increasing since the 1930s. The reduction in the overall cancer death rates since 1990 in men and 1991 in women translates to the avoidance of about 898,000 deaths from cancer. However, this progress has not benefitted all segments of the population equally; cancer death rates for individuals with the least education are more than twice those of the most educated. The elimination of educational and racial disparities could potentially have avoided about 37% (60,370) of the premature cancer deaths among individuals aged 25 to 64 years in 2007 alone. Further progress can be accelerated by applying existing cancer control knowledge across all segments of the population with an emphasis on those groups in the lowest socioeconomic bracket. CA Cancer J Clin 2011. © 2011 American Cancer Society."
2025-06-21T01-30-36-586Z.csv,searchPapers,cancer,6103e0089f97ed30acc231e722057c7e5e7665c9,Role of RNA modifications in cancer,2020,I. Barbieri; T. Kouzarides,Nature Reviews. Cancer,829,https://www.semanticscholar.org/paper/6103e0089f97ed30acc231e722057c7e5e7665c9,
2025-06-21T01-30-36-586Z.csv,searchPapers,cancer,518b5578fa84f9434831cacb3fb0adca72fb66dc,The complexity of NF-κB signaling in inflammation and cancer,2013,B. Hoesel; J. Schmid,Molecular Cancer,2720,https://www.semanticscholar.org/paper/518b5578fa84f9434831cacb3fb0adca72fb66dc,"The NF-κB family of transcription factors has an essential role in inflammation and innate immunity. Furthermore, NF-κB is increasingly recognized as a crucial player in many steps of cancer initiation and progression. During these latter processes NF-κB cooperates with multiple other signaling molecules and pathways. Prominent nodes of crosstalk are mediated by other transcription factors such as STAT3 and p53 or the ETS related gene ERG. These transcription factors either directly interact with NF-κB subunits or affect NF-κB target genes. Crosstalk can also occur through different kinases, such as GSK3-β, p38, or PI3K, which modulate NF-κB transcriptional activity or affect upstream signaling pathways. Other classes of molecules that act as nodes of crosstalk are reactive oxygen species and miRNAs. In this review, we provide an overview of the most relevant modes of crosstalk and cooperativity between NF-κB and other signaling molecules during inflammation and cancer."
2025-06-21T01-30-36-586Z.csv,searchPapers,cancer,0e3f252afaf0c80d66275bd9c201412daff6b0c2,The role of necroptosis in cancer biology and therapy,2019,Y. Gong; Z. Fan; G. Luo; Chao Yang; Qiuyi Huang; Kun Fan; He Cheng; K. Jin; Q. Ni; Xianjun Yu; Chen Liu,Molecular Cancer,749,https://www.semanticscholar.org/paper/0e3f252afaf0c80d66275bd9c201412daff6b0c2,"Apoptosis resistance is to a large extent a major obstacle leading to chemotherapy failure during cancer treatment. Bypassing the apoptotic pathway to induce cancer cell death is considered to be a promising approach to overcoming this problem. Necroptosis is a regulated necrotic cell death modality in a caspase-independent fashion and is mainly mediated by ﻿Receptor-Interacting Protein 1 (RIP1), RIP3, and Mixed Lineage Kinase Domain-Like (MLKL). Necroptosis serves as an alternative mode of programmed cell death overcoming apoptosis resistance and may trigger and amplify antitumor immunity in cancer therapy. The role of necroptosis in cancer is complicated. The expression of key regulators of the necroptotic pathway is generally downregulated in cancer cells, suggesting that cancer cells may also evade necroptosis to survive; however, in certain types of cancer, the expression level of key mediators is elevated. Necroptosis can elicit strong adaptive immune responses that may defend against tumor progression; however, the recruited inflammatory response may also promote tumorigenesis and cancer metastasis, and necroptosis may generate an immunosuppressive tumor microenvironment. Necroptosis also reportedly promotes oncogenesis and cancer metastasis despite evidence demonstrating its antimetastatic role in cancer. In addition, necroptotic microenvironments can direct lineage commitment to determine cancer subtype development in liver cancer. A plethora of compounds and drugs targeting necroptosis exhibit potential antitumor efficacy, but their clinical feasibility must be validated. Better knowledge of the necroptotic pathway mechanism and its physiological and pathological functions is urgently required to solve the remaining mysteries surrounding the role of necroptosis in cancer. In this review, we briefly introduce the molecular mechanism and characteristics of necroptosis, the interplay between necroptosis and other cell death mechanisms, crosstalk of necroptosis and metabolic signaling and detection methods. We also summarize the intricate role of necroptosis in tumor progression, cancer metastasis, prognosis of cancer patients, cancer immunity regulation, cancer subtype determination and cancer therapeutics."
2025-06-21T01-30-36-586Z.csv,searchPapers,cancer,781c2a94a79681aefbd2424cc597edb31a6f428d,Non-small cell lung cancer: current treatment and future advances.,2016,C. Zappa; S. Mousa,Translational Lung Cancer Research,1513,https://www.semanticscholar.org/paper/781c2a94a79681aefbd2424cc597edb31a6f428d,"Lung cancer has a poor prognosis; over half of people diagnosed with lung cancer die within one year of diagnosis and the 5-year survival is less than 18%. Non-small cell lung cancer (NSCLC) accounts for the majority of all lung cancer cases. Risk factors for developing NSCLC have been identified, with cigarette smoking being a major factor along with other environmental and genetic risk factors. Depending on the staging of lung cancer, patients are eligible for certain treatments ranging from surgery to radiation to chemotherapy as well as targeted therapy. With the advancement of genetics and biomarkers testing, specific mutations have been identified to better target treatment for individual patients. This review discusses current treatments including surgery, chemotherapy, radiotherapy, and immunotherapy as well as how biomarker testing has helped improve survival in patients with NSCLC."
2025-06-21T01-30-36-586Z.csv,searchPapers,cancer,122f57b7a2d22835ed88184e7a59deeb1ce5aa1d,Neutrophils in cancer: neutral no more,2016,S. Coffelt; M. Wellenstein; K. E. Visser,Nature Reviews. Cancer,1437,https://www.semanticscholar.org/paper/122f57b7a2d22835ed88184e7a59deeb1ce5aa1d,
2025-06-21T01-30-36-586Z.csv,searchPapers,cancer,5439094295e3f204bd1325db464ea29ce504932c,"Fruit, vegetables, and cancer prevention: a review of the epidemiological evidence.",1992,G. Block; B. H. Patterson; A. Subar,Nutrition and Cancer,3293,https://www.semanticscholar.org/paper/5439094295e3f204bd1325db464ea29ce504932c,"Approximately 200 studies that examined the relationship between fruit and vegetable intake and cancers of the lung, colon, breast, cervix, esophagus, oral cavity, stomach, bladder, pancreas, and ovary are reviewed. A statistically significant protective effect of fruit and vegetable consumption was found in 128 of 156 dietary studies in which results were expressed in terms of relative risk. For most cancer sites, persons with low fruit and vegetable intake (at least the lower one-fourth of the population) experience about twice the risk of cancer compared with those with high intake, even after control for potentially confounding factors. For lung cancer, significant protection was found in 24 of 25 studies after control for smoking in most instances. Fruits, in particular, were significantly protective in cancers of the esophagus, oral cavity, and larynx, for which 28 of 29 studies were significant. Strong evidence of a protective effect of fruit and vegetable consumption was seen in cancers of the pancreas and stomach (26 of 30 studies), as well as in colorectal and bladder cancers (23 of 38 studies). For cancers of the cervix, ovary, and endometrium, a significant protective effect was shown in 11 of 13 studies, and for breast cancer a protective effect was found to be strong and consistent in a meta analysis. It would appear that major public health benefits could be achieved by substantially increasing consumption of these foods."
2025-06-21T01-30-36-586Z.csv,searchPapers,cancer,03b4024e0e37343aa3d8874e0551144361536857,Human gastric carcinogenesis: a multistep and multifactorial process--First American Cancer Society Award Lecture on Cancer Epidemiology and Prevention.,1992,P. Correa,Cancer Research,3273,https://www.semanticscholar.org/paper/03b4024e0e37343aa3d8874e0551144361536857,
2025-06-21T01-30-36-586Z.csv,searchPapers,cancer,6433d0ce3f6284d344143c1509e594bdf05fea17,"Cancer Statistics, 2001",2001,R. Greenlee; Mary B. Hill-Harmon; Taylor Murray; M. Thun,Ca,3403,https://www.semanticscholar.org/paper/6433d0ce3f6284d344143c1509e594bdf05fea17,"Each year the American Cancer Society compiles estimates of the number of new cancer cases and deaths expected in the US in the current year and the most recent data on cancer incidence, mortality, and survival. An estimated 1,268,000 new cases of cancer will be diagnosed in the year 2001 and an estimated 553,400 Americans will die from cancer. Overall cancer incidence and death rates have continued to decrease in men and women since the early 1990s, and the decline in overall cancer mortality has been greater in recent years. Despite reductions in age‐adjusted rates of cancer death, the total number of recorded cancer deaths in the US continues to increase, due to an aging and expanding population. Large disparities in cancer incidence and mortality across racial/ethnic groups continue. Black men and women experience higher incidence of cancer and poorer survival than white men and women. The disparity in survival reflects both diagnosis of cancer at later disease stages, and poorer survival within each stage of diagnosis."
2025-06-21T01-30-36-586Z.csv,searchPapers,cancer,174239fce203d970e5b799ae56b8531b8cd45fcc,Cancer stem cells--perspectives on current status and future directions: AACR Workshop on cancer stem cells.,2006,M. Clarke; J. Dick; P. Dirks; C. Eaves; C. Jamieson; D. Jones; J. Visvader; I. Weissman; G. Wahl,Cancer Research,3039,https://www.semanticscholar.org/paper/174239fce203d970e5b799ae56b8531b8cd45fcc,A workshop was convened by the AACR to discuss the rapidly emerging cancer stem cell model for tumor development and progression. The meeting participants were charged with evaluating data suggesting that cancers develop from a small subset of cells with self-renewal properties analogous to organ
2025-06-21T01-30-36-586Z.csv,searchPapers,cancer,aa8b70130dd58f5aa3b55e25c3532edbb40463a0,"Bladder Cancer, Version 3.2020, NCCN Clinical Practice Guidelines in Oncology.",2020,T. Flaig; Philippe E. Spiess; N. Agarwal; R. Bangs; S. Boorjian; M. Buyyounouski; Sam S. Chang; Tracy M. Downs; J. Efstathiou; T. Friedlander; R. Greenberg; K. Guru; T. Guzzo; H. Herr; J. Hoffman-Censits; C. Hoimes; B. Inman; M. Jimbo; A. Kader; S. Lele; J. Michalski; J. Montgomery; L. Nandagopal; Lance C. Pagliaro; S. Pal; A. Patterson; E. Plimack; K. Pohar; M. Preston; W. Sexton; A. Siefker-Radtke; J. Tward; J. Wright; Lisa A. Gurski; Alyse Johnson-Chilla,The Journal of the National Comprehensive Cancer Network,486,https://www.semanticscholar.org/paper/aa8b70130dd58f5aa3b55e25c3532edbb40463a0,"This selection from the NCCN Clinical Practice Guidelines in Oncology (NCCN Guidelines) for Bladder Cancer focuses on the clinical presentation and workup of suspected bladder cancer, treatment of non-muscle-invasive urothelial bladder cancer, and treatment of metastatic urothelial bladder cancer because important updates have recently been made to these sections. Some important updates include recommendations for optimal treatment of non-muscle-invasive bladder cancer in the event of a bacillus Calmette-Guérin (BCG) shortage and details about biomarker testing for advanced or metastatic disease. The systemic therapy recommendations for second-line or subsequent therapies have also been revised. Treatment and management of muscle-invasive, nonmetastatic disease is covered in the complete version of the NCCN Guidelines for Bladder Cancer available at NCCN.org. Additional topics covered in the complete version include treatment of nonurothelial histologies and recommendations for nonbladder urinary tract cancers such as upper tract urothelial carcinoma, urothelial carcinoma of the prostate, and primary carcinoma of the urethra."
2025-06-21T01-30-36-586Z.csv,searchPapers,cancer,f2f6fe28770faf09459f36f9b562791966d44e73,The Frequency of Ras Mutations in Cancer,2020,I. Prior; Fiona E. Hood; J. Hartley,Cancer Research,571,https://www.semanticscholar.org/paper/f2f6fe28770faf09459f36f9b562791966d44e73,"Ras is frequently mutated in cancer, however, there is a lack of consensus in the literature regarding the cancer mutation frequency of Ras, with quoted values varying from 10%–30%. This variability is at least in part due to the selective aggregation of data from different databases and the dominant influence of particular cancer types and particular Ras isoforms within these datasets. To provide a more definitive figure for Ras mutation frequency in cancer, we cross-referenced the data in all major publicly accessible cancer mutation databases to determine reliable mutation frequency values for each Ras isoform in all major cancer types. These percentages were then applied to current U.S. cancer incidence statistics to estimate the number of new patients each year that have Ras-mutant cancers. We find that approximately 19% of patients with cancer harbor Ras mutations, equivalent to approximately 3.4 million new cases per year worldwide. We discuss the Ras isoform and mutation-specific trends evident within the datasets that are relevant to current Ras-targeted therapies."
2025-06-21T01-30-36-586Z.csv,searchPapers,cancer,86e7a9d71d9497de96016ea59cfaea594ea088a1,Reprogramming of fatty acid metabolism in cancer,2019,Nikos Koundouros; G. Poulogiannis,British Journal of Cancer,1054,https://www.semanticscholar.org/paper/86e7a9d71d9497de96016ea59cfaea594ea088a1,"A common feature of cancer cells is their ability to rewire their metabolism to sustain the production of ATP and macromolecules needed for cell growth, division and survival. In particular, the importance of altered fatty acid metabolism in cancer has received renewed interest as, aside their principal role as structural components of the membrane matrix, they are important secondary messengers, and can also serve as fuel sources for energy production. In this review, we will examine the mechanisms through which cancer cells rewire their fatty acid metabolism with a focus on four main areas of research. (1) The role of de novo synthesis and exogenous uptake in the cellular pool of fatty acids. (2) The mechanisms through which molecular heterogeneity and oncogenic signal transduction pathways, such as PI3K–AKT–mTOR signalling, regulate fatty acid metabolism. (3) The role of fatty acids as essential mediators of cancer progression and metastasis, through remodelling of the tumour microenvironment. (4) Therapeutic strategies and considerations for successfully targeting fatty acid metabolism in cancer. Further research focusing on the complex interplay between oncogenic signalling and dysregulated fatty acid metabolism holds great promise to uncover novel metabolic vulnerabilities and improve the efficacy of targeted therapies."
2025-06-21T01-30-36-586Z.csv,searchPapers,cancer,8e9d1f6aa41ef1ba578774b13ba1487e7e05c068,RNA in cancer,2020,G. Goodall; V. Wickramasinghe,Nature Reviews. Cancer,769,https://www.semanticscholar.org/paper/8e9d1f6aa41ef1ba578774b13ba1487e7e05c068,
