timestamp,endpoint,query,paperId,title,year,authors,venue,citations,url
2025-06-21T00-21-31-297Z.csv,searchPapers,paralysis,e7c26a018db56894a2d5476f0576b2464c445d7a,Causation of Acute Flaccid Paralysis by Myelitis and Myositis in Enterovirus-D68 Infected Mice Deficient in Interferon αβ/γ Receptor Deficient Mice,2018,J. Morrey; Hong Wang; B. Hurst; Katherine Zukor; V. Siddharthan; A. V. Van Wettere; Donal G Sinex; E. Tarbet,Viruses,57,https://www.semanticscholar.org/paper/e7c26a018db56894a2d5476f0576b2464c445d7a
2025-06-21T00-21-31-297Z.csv,searchPapers,paralysis,704b8363f33e66331bcfdc9cee8106b12b84b54c,Resveratrol reduces amyloid-beta (Aβ1–42)-induced paralysis through targeting proteostasis in an Alzheimer model of Caenorhabditis elegans,2016,Charlotte Regitz; Elena Fitzenberger; F. Mahn; L. Dußling; U. Wenzel,European Journal of Nutrition,124,https://www.semanticscholar.org/paper/704b8363f33e66331bcfdc9cee8106b12b84b54c
2025-06-21T00-21-31-297Z.csv,searchPapers,paralysis,b6ab3356b62c5f053e6ec067639f6c3838893a95,Noninvasive Reactivation of Motor Descending Control after Paralysis.,2015,Y. Gerasimenko; Daniel C. Lu; M. Modaber; Sharon Zdunowski; P. Gad; D. Sayenko; Erika Morikawa; P. Haakana; Adam R Ferguson; R. Roy; V. Edgerton,Journal of Neurotrauma,257,https://www.semanticscholar.org/paper/b6ab3356b62c5f053e6ec067639f6c3838893a95
2025-06-21T00-21-31-297Z.csv,searchPapers,paralysis,117697ea2cf7d6ff66f4ee007f1581ecc0214250,Post-paralysis tyrosine kinase inhibition with masitinib abrogates neuroinflammation and slows disease progression in inherited amyotrophic lateral sclerosis,2016,Emiliano Trias; Sofía Ibarburu; Romina Barreto-Núñez; Joel Babdor; T. Maciel; Matthias Guillo; L. Gros; P. Dubreuil; Pablo Díaz-Amarilla; P. Cassina; Laura Martínez-Palma; I. Moura; J. Beckman; O. Hermine; L. Barbeito,Journal of Neuroinflammation,128,https://www.semanticscholar.org/paper/117697ea2cf7d6ff66f4ee007f1581ecc0214250
2025-06-21T00-21-31-297Z.csv,searchPapers,paralysis,4beee7dee552d5bfd7d7dc835f01397a68a00059,A comparison of outcomes in interventions for unilateral vocal fold paralysis: A systematic review,2016,J. Siu; S. Tam; K. Fung,The Laryngoscope,118,https://www.semanticscholar.org/paper/4beee7dee552d5bfd7d7dc835f01397a68a00059
2025-06-21T00-21-31-297Z.csv,searchPapers,paralysis,30aefb7b5eee00bad3663011a2d68f6d97f5809e,Dealing with Monetary Paralysis at the Zero Bound,2017,Kenneth Rogoff,,107,https://www.semanticscholar.org/paper/30aefb7b5eee00bad3663011a2d68f6d97f5809e
2025-06-21T00-21-31-297Z.csv,searchPapers,paralysis,86f6da5a30f5d12ccf89981faed9a76e5f28faab,Relationships between sleep paralysis and sleep quality: current insights,2018,Dan Denis,Nature and Science of Sleep,35,https://www.semanticscholar.org/paper/86f6da5a30f5d12ccf89981faed9a76e5f28faab
2025-06-21T00-21-31-297Z.csv,searchPapers,paralysis,582354e18e42fb167617c2c7861672eb9c12fbda,Clinician-Graded Electronic Facial Paralysis Assessment: The eFACE,2015,C. Banks; Prabhat K. Bhama; Jong G. Park; Charles Hadlock; T. Hadlock,Plastic and Reconstructive Surgery,196,https://www.semanticscholar.org/paper/582354e18e42fb167617c2c7861672eb9c12fbda
2025-06-21T00-21-31-297Z.csv,searchPapers,paralysis,ef66089173e893e388cea938f3a9a1a120fde935,Effectiveness of electrical stimulation for rehabilitation of facial nerve paralysis,2017,Katie A Fargher; S. Coulson,,41,https://www.semanticscholar.org/paper/ef66089173e893e388cea938f3a9a1a120fde935
2025-06-21T00-21-31-297Z.csv,searchPapers,paralysis,05b5f11432c70e0896f04110d0ee5a8d854dfe2a,"Terror and bliss? Commonalities and distinctions between sleep paralysis, lucid dreaming, and their associations with waking life experiences",2016,Dan Denis; G. Poerio,Journal of Sleep Research,66,https://www.semanticscholar.org/paper/05b5f11432c70e0896f04110d0ee5a8d854dfe2a
2025-06-21T00-21-31-297Z.csv,searchPapers,paralysis,42c3ece8adeeb7a676d30f0c8f4ba43999b48af8,A clinician’s guide to recurrent isolated sleep paralysis,2016,B. Sharpless,Neuropsychiatric Disease and Treatment,63,https://www.semanticscholar.org/paper/42c3ece8adeeb7a676d30f0c8f4ba43999b48af8
2025-06-21T00-21-31-297Z.csv,searchPapers,paralysis,561cc191c06ba62c02a23956f7a7cfa6575b2299,Clinical Efficacy of Electroneurography in Acute Facial Paralysis,2016,Dong-Hee Lee,Journal of Audiology & Otology,55,https://www.semanticscholar.org/paper/561cc191c06ba62c02a23956f7a7cfa6575b2299
2025-06-21T00-21-31-297Z.csv,searchPapers,paralysis,809ce012d46eededc05fd615568f275f73e5bb32,The social distraction of facial paralysis: Objective measurement of social attention using eye‐tracking,2016,L. Ishii; Jacob K. Dey; K. Boahene; P. Byrne; M. Ishii,The Laryngoscope,55,https://www.semanticscholar.org/paper/809ce012d46eededc05fd615568f275f73e5bb32
2025-06-21T00-21-31-297Z.csv,searchPapers,paralysis,9ef04cc2f10c47d61c7f6e482c94d00c72dc18bd,"Comparing Patient, Casual Observer, and Expert Perception of Permanent Unilateral Facial Paralysis",2017,Jacob K. Dey; L. Ishii; J. Nellis; K. Boahene; P. Byrne; M. Ishii,JAMA Facial Plastic Surgery,34,https://www.semanticscholar.org/paper/9ef04cc2f10c47d61c7f6e482c94d00c72dc18bd
2025-06-21T00-21-31-297Z.csv,searchPapers,paralysis,6b4d8f2026eccce582b535a8ce340ac56bd6ddf8,MRI Findings in Children with Acute Flaccid Paralysis and Cranial Nerve Dysfunction Occurring during the 2014 Enterovirus D68 Outbreak,2015,J. Maloney; D. Mirsky; K. Messacar; S. Dominguez; T. Schreiner; N. Stence,American Journal of Neuroradiology,157,https://www.semanticscholar.org/paper/6b4d8f2026eccce582b535a8ce340ac56bd6ddf8
2025-06-21T00-21-31-297Z.csv,searchPapers,paralysis,bfca2060da6f297f162f3dee8781dff06f371399,Social perception of morbidity in facial nerve paralysis,2016,Matthews Li; N. Niles; S. Gore; A. Ebrahimi; John McGuinness; Jonathan R. Clark,Head and Neck,36,https://www.semanticscholar.org/paper/bfca2060da6f297f162f3dee8781dff06f371399
2025-06-21T00-21-31-297Z.csv,searchPapers,paralysis,edc16029d16d9cd9666014c5412186e3060a6207,Thyrotoxic periodic paralysis: a case study and review of the literature,2017,Marcelle Meseeha; Behnaz Parsamehr; K. Kissell; M. Attia,Journal of Community Hospital Internal Medicine Perspectives,26,https://www.semanticscholar.org/paper/edc16029d16d9cd9666014c5412186e3060a6207
2025-06-21T00-21-31-297Z.csv,searchPapers,paralysis,1f854e6004c2bc7c979c09fb9f4979ca5761d525,Determinants of hypoventilation during wakefulness and sleep in diaphragmatic paralysis.,2015,J. Skatrud; C. Iber; W. McHugh; Howard Rasmussen; David M. Nichols,American Review of Respiratory Disease,102,https://www.semanticscholar.org/paper/1f854e6004c2bc7c979c09fb9f4979ca5761d525
2025-06-21T00-21-31-297Z.csv,searchPapers,paralysis,97b7f60a936f177974d9b73b3860da1daeae9be5,Facial nerve paralysis in children.,2015,A. Ciorba; Virginia Corazzi; Veronica Conz; C. Bianchini; C. Aimoni,World Journal of Clinical Cases,100,https://www.semanticscholar.org/paper/97b7f60a936f177974d9b73b3860da1daeae9be5
2025-06-21T00-21-31-297Z.csv,searchPapers,paralysis,452a8c99bc070e482f5030f7e389601f18f400fc,Contemporary Solutions for the Treatment of Facial Nerve Paralysis,2015,Ryan M. Garcia; T. Hadlock; M. Klebuc; R. Simpson; M. Zenn; J. Marcus,Plastic and Reconstructive Surgery,78,https://www.semanticscholar.org/paper/452a8c99bc070e482f5030f7e389601f18f400fc
2025-06-21T00-21-31-297Z.csv,searchPapers,paralysis,cdbbb80939950a5a84287bb7c3a295b9792dd9f2,A rare cause of acute flaccid paralysis: Human coronaviruses,2015,Cokyaman Turgay; Tekin Emine; K. Ozlem; SPaksu Muhammet; ATasdemir Haydar,Journal of Pediatric Neurosciences,67,https://www.semanticscholar.org/paper/cdbbb80939950a5a84287bb7c3a295b9792dd9f2
2025-06-21T00-21-31-297Z.csv,searchPapers,paralysis,32a0ae15e6976e1f3f79e3fa80685d591cc3673e,Glial Asthenia and Functional Paralysis,2015,A. Verkhratsky; A. Marutle; J. Rodriguez-Arellano; A. Nordberg,The Neuroscientist,70,https://www.semanticscholar.org/paper/32a0ae15e6976e1f3f79e3fa80685d591cc3673e
2025-06-21T00-21-31-297Z.csv,searchPapers,paralysis,4de4c0d4fe17aa3e17cee49067187144b292ef98,Idiopathic bilateral vocal cord paralysis in infants: Case series and literature review,2015,M. Lesnik; B. Thierry; M. Blanchard; F. Glynn; F. Denoyelle; V. Couloigner; N. Garabedian; N. Leboulanger,The Laryngoscope,64,https://www.semanticscholar.org/paper/4de4c0d4fe17aa3e17cee49067187144b292ef98
2025-06-21T00-21-31-297Z.csv,searchPapers,paralysis,24f50dc3e5c898b7b239f40ef50dacecad13cf73,Automatic evaluation of the degree of facial nerve paralysis,2015,Ting Wang; Shu Zhang; Junyu Dong; Li'an Liu; Hui Yu,Multimedia tools and applications,58,https://www.semanticscholar.org/paper/24f50dc3e5c898b7b239f40ef50dacecad13cf73
2025-06-21T00-21-31-297Z.csv,searchPapers,paralysis,7e8e52055b2a27036574b91daaa702a6c8519ff3,Epidemiologic Overview of Synkinesis in 353 Patients with Longstanding Facial Paralysis under Treatment with Botulinum Toxin for 11 Years,2015,A. G. Salles; E. F. da Costa; M. Ferreira; Adelina Fatima do Nascimento Remigio; L. B. Moraes; R. Gemperli,Plastic and Reconstructive Surgery,49,https://www.semanticscholar.org/paper/7e8e52055b2a27036574b91daaa702a6c8519ff3
2025-06-21T00-21-31-297Z.csv,searchPapers,paralysis,282cd681369f2c8ec0640773f907947a1bd89438,A twin and molecular genetics study of sleep paralysis and associated factors,2015,Dan Denis; C. French; R. Rowe; H. Zavos; P. Nolan; M. Parsons; A. Gregory,Journal of Sleep Research,44,https://www.semanticscholar.org/paper/282cd681369f2c8ec0640773f907947a1bd89438
2025-06-21T00-21-31-297Z.csv,searchPapers,paralysis,83f5e1dce2882ca517a8735ca1ae3026f5424f59,Botulinum toxin in the management of facial paralysis,2015,J. Cabin; G. Massry; B. Azizzadeh,Current Opinion in Otolaryngology & Head and Neck Surgery,44,https://www.semanticscholar.org/paper/83f5e1dce2882ca517a8735ca1ae3026f5424f59
2025-06-21T00-21-31-297Z.csv,searchPapers,paralysis,6761a5e60d7ce260faae48fdd9672f13ea39beba,Collapsin: A protein in brain that induces the collapse and paralysis of neuronal growth cones,1993,Yuling Luo; D. Raible; J. Raper,Cell,1194,https://www.semanticscholar.org/paper/6761a5e60d7ce260faae48fdd9672f13ea39beba
2025-06-21T00-21-31-297Z.csv,searchPapers,paralysis,bdccb2fedfeee893c827fb28c20a9bba40b4a365,"The HMG-CoA reductase inhibitor, atorvastatin, promotes a Th2 bias and reverses paralysis in central nervous system autoimmune disease",2002,S. Youssef; O. Stüve; J. Patarroyo; P. Ruiz; Jennifer L. Radosevich; E. Hur; Manuel Bravo; D. Mitchell; R. Sobel; L. Steinman; S. Zamvil,Nature,1140,https://www.semanticscholar.org/paper/bdccb2fedfeee893c827fb28c20a9bba40b4a365
2025-06-21T00-21-31-297Z.csv,searchPapers,paralysis,228d79b30b47219ccd702f11d78c77b117b4ba13,"Israeli Acute Paralysis Virus: Epidemiology, Pathogenesis and Implications for Honey Bee Health",2014,Yanping Chen; Jeffery S. Pettis; M. Corona; Wei Ping Chen; Congjun Li; M. Spivak; P. Visscher; G. DeGrandi-Hoffman; H. Boncristiani; Yan Zhao; D. vanEngelsdorp; K. Delaplane; L. Solter; F. Drummond; M. Kramer; W. I. Lipkin; G. Palacios; Michele Hamilton; Barton Smith; Shao Kang Huang; Huo Qing Zheng; J. L. Li; Xuan Zhang; Aifen Zhou; Li You Wu; Ji Zhong Zhou; Myeong L. Lee; Érica Weinstein Teixeira; Zhi Guo Li; Jay D. Evans,PLoS Pathogens,180,https://www.semanticscholar.org/paper/228d79b30b47219ccd702f11d78c77b117b4ba13
2025-06-21T00-21-31-297Z.csv,searchPapers,paralysis,c0fa1bf673d1dc843c3e031aeee2ef81009d9409,Restoration of grasp following paralysis through brain-controlled stimulation of muscles,2012,C. Ethier; E. Oby; Matthew J. Bauman; L. Miller,Nature,475,https://www.semanticscholar.org/paper/c0fa1bf673d1dc843c3e031aeee2ef81009d9409
2025-06-21T00-21-31-297Z.csv,searchPapers,paralysis,74f51db2a07c4250b8d47fe4970d8e2f19d37d60,Amyloid-beta (Aβ₁₋₄₂)-induced paralysis in Caenorhabditis elegans is inhibited by the polyphenol quercetin through activation of protein degradation pathways.,2014,Charlotte Regitz; L. Dußling; U. Wenzel,Molecular Nutrition & Food Research,130,https://www.semanticscholar.org/paper/74f51db2a07c4250b8d47fe4970d8e2f19d37d60
2025-06-21T00-21-31-297Z.csv,searchPapers,paralysis,54c18ca2afd7c8221e1bc0b83d9c066f2833bf88,Critical illness polyneuropathy and myopathy: a major cause of muscle weakness and paralysis,2011,N. Latronico; C. Bolton,Lancet Neurology,572,https://www.semanticscholar.org/paper/54c18ca2afd7c8221e1bc0b83d9c066f2833bf88
2025-06-21T00-21-31-297Z.csv,searchPapers,paralysis,341ccc3ec8aa20c4ee6754499b17593b301374a5,Thyrotoxic Periodic Paralysis: Clinical Challenges,2014,A. Vijayakumar; Giridhar Ashwath; D. Thimmappa,Journal of Thyroid Research,72,https://www.semanticscholar.org/paper/341ccc3ec8aa20c4ee6754499b17593b301374a5
2025-06-21T00-21-31-297Z.csv,searchPapers,paralysis,ace4e11d2aeacca60510eb73d85ce8d2cd8106cb,Hemidiaphragmatic Paralysis Following Ultrasound-Guided Supraclavicular Versus Infraclavicular Brachial Plexus Blockade: A Randomized Clinical Trial,2014,Steven D Petrar; M. Seltenrich; S. Head; S. Schwarz,Regional anesthesia and pain medicine,88,https://www.semanticscholar.org/paper/ace4e11d2aeacca60510eb73d85ce8d2cd8106cb
2025-06-21T00-21-31-297Z.csv,searchPapers,paralysis,d51e6631f8b30250a91d6d349330aa0f414ea9ac,Preservation of forelimb function by UPF1 gene therapy in a rat model of TDP-43-induced motor paralysis,2014,K. Jackson; Robert D. Dayton; Elysse A. Orchard; Shulin Ju; Dagmar Ringe; G. Petsko; Lynne E. Maquat; Ronald Klein,Gene Therapy,74,https://www.semanticscholar.org/paper/d51e6631f8b30250a91d6d349330aa0f414ea9ac
2025-06-21T00-21-31-297Z.csv,searchPapers,paralysis,fedd0b5329f3231ae83f90d1e5e9b0eba48f4cb0,Hypokalemic periodic paralysis,2014,S. Vicart; Damien Sternberg; M. Arzel‐hézode; Jérôme Franques; Saïd Bendahhou; Philippe Lory; Bernard Hainque; Emmanuel Fournier; Sophie Nicole; Bertrand Fontaine,Definitions,63,https://www.semanticscholar.org/paper/fedd0b5329f3231ae83f90d1e5e9b0eba48f4cb0
2025-06-21T00-21-31-297Z.csv,searchPapers,paralysis,73446db3a8661fd327e3a5f4bef8fcd5399a2112,The Comparison of Spontaneous Breathing and Muscle Paralysis in Two Different Severities of Experimental Lung Injury*,2013,Takeshi Yoshida; A. Uchiyama; N. Matsuura; T. Mashimo; Y. Fujino,Critical Care Medicine,221,https://www.semanticscholar.org/paper/73446db3a8661fd327e3a5f4bef8fcd5399a2112
2025-06-21T00-21-31-297Z.csv,searchPapers,paralysis,318a9d3e83d04c57f4f54d4495740d68ff5534e2,Vocal Cord Paralysis and its Etiologies: A Prospective Study,2014,Seyed Javad Seyed Toutounchi; M. Eydi; S. Golzari; M. Ghaffari; Nashmil Parvizian,Journal of Cardiovascular and Thoracic Research,65,https://www.semanticscholar.org/paper/318a9d3e83d04c57f4f54d4495740d68ff5534e2
2025-06-21T00-21-31-297Z.csv,searchPapers,paralysis,70b6ff103a85741d7bb97b4494787b8787982118,Vocal Cord Paralysis and Dysphagia after Aortic Arch Reconstruction and Norwood Procedure,2014,Vinh Pham; D. Connelly; Julie L. Wei; Kevin J. Sykes; J. O'Brien,Otolaryngology Head & Neck Surgery,41,https://www.semanticscholar.org/paper/70b6ff103a85741d7bb97b4494787b8787982118
2025-06-21T00-21-31-297Z.csv,searchPapers,paralysis,f5c6dc44824cd45fc388c5097f75e776f3f369be,"Vocal cord paralysis: anatomy, imaging and pathology",2014,J. Dankbaar; J. Dankbaar; F. Pameijer; F. Pameijer,Insights into Imaging,56,https://www.semanticscholar.org/paper/f5c6dc44824cd45fc388c5097f75e776f3f369be
2025-06-21T00-21-31-297Z.csv,searchPapers,paralysis,926128a5039fc766807a9d686321dc52f64434ca,Brain–computer interfaces: communication and restoration of movement in paralysis,2007,N. Birbaumer; L. Cohen,Journal of Physiology,767,https://www.semanticscholar.org/paper/926128a5039fc766807a9d686321dc52f64434ca
2025-06-21T00-21-31-297Z.csv,searchPapers,paralysis,42b1886db29937e29dbd71666310c50062097370,INFECTIOUS MOTOR PARALYSIS IN YOUNG RABBITS,1922,J. H. Wright; Am; Eugene M Craighead; J. J. Storrow; Charles G. Jackson; Wallace Pierce; Arthur P. Perry; James H Proctor; R. L. Studley; Allan Emery; W. Endicott; Frank G Webster; Frank W Hallowell; J. P. Morgan; Albert J. Strauss; New York.; Alvah Crocker; George R Wallace; G. Mccoy,Journal of Experimental Medicine,146,https://www.semanticscholar.org/paper/42b1886db29937e29dbd71666310c50062097370
2025-06-21T00-21-31-297Z.csv,searchPapers,paralysis,1c7b9258a92d1376906b36f0621ca39b436345a9,PATHOLOGIC CHANGES IN MUSCLE AS A RESULT OF DISTURBANCES OF CIRCULATION: AN EXPERIMENTAL STUDY OF VOLKMANN'S ISCHEMIC PARALYSIS,1922,B. Brooks,,84,https://www.semanticscholar.org/paper/1c7b9258a92d1376906b36f0621ca39b436345a9
2025-06-21T00-21-31-297Z.csv,searchPapers,paralysis,57062eff7491063cf2559e651ec1f7d13fab1835,"The Pathology of Paralysis with Muscular Degeneration (Paralysie Myosclerotique), or Paralysis with Apparent Hypertrophy",1867,Duchenne,British medical journal,51,https://www.semanticscholar.org/paper/57062eff7491063cf2559e651ec1f7d13fab1835
2025-06-21T00-21-31-297Z.csv,searchPapers,paralysis,e4b8c8fc7b7e1cb5869b58c6959eaed081a8f20c,OBSTETRIC PARALYSIS: REPORT OF ELEVEN HUNDRED CASES,1925,J. W. Sever,,115,https://www.semanticscholar.org/paper/e4b8c8fc7b7e1cb5869b58c6959eaed081a8f20c
2025-06-21T00-21-31-297Z.csv,searchPapers,paralysis,899605279009b52365f250899cde6bfce0498fec,An Experimental Study of Tick Paralysis in Australia,1926,I. Ross,Parasitology,75,https://www.semanticscholar.org/paper/899605279009b52365f250899cde6bfce0498fec
2025-06-21T00-21-31-297Z.csv,searchPapers,paralysis,0bfa1d39bb7192eb8f2938b34177e410ae794b7b,Experimental autoimmune encephalomyelitis repressed by microglial paralysis,2005,F. Heppner; M. Greter; D. Marino; J. Falsig; G. Raivich; N. Hövelmeyer; A. Waisman; T. Rülicke; M. Prinz; Josef Priller; B. Becher; A. Aguzzi,Nature Network Boston,767,https://www.semanticscholar.org/paper/0bfa1d39bb7192eb8f2938b34177e410ae794b7b
2025-06-21T00-21-31-297Z.csv,searchPapers,paralysis,4f426dbcc696a177a6918769a74a07590661f13d,Paralysis agitans. I. Pathologische Anatomie,,F. Lewy,,306,https://www.semanticscholar.org/paper/4f426dbcc696a177a6918769a74a07590661f13d
2025-06-21T00-21-31-297Z.csv,searchPapers,paralysis,9ce3d26cfd0e36d6201b5a0a239e1c955d744068,A DEMONSTRATION OF TREPONEMA PALLIDUM IN THE BRAIN IN CASES OF GENERAL PARALYSIS,1913,H. Noguchi; J. W. Moore,Journal of Experimental Medicine,121,https://www.semanticscholar.org/paper/9ce3d26cfd0e36d6201b5a0a239e1c955d744068
2025-06-21T00-21-31-297Z.csv,searchPapers,paralysis,152ebbb3bfdf264687fe70150f8d63cad5713532,“PARATRIGEMINAL” PARALYSIS OF OCULO-PUPILLARY SYMPATHETIC,1924,J. Raeder,,101,https://www.semanticscholar.org/paper/152ebbb3bfdf264687fe70150f8d63cad5713532
2025-06-21T00-21-31-297Z.csv,searchPapers,paralysis,9ce429b8519063bd4fb9109d87ef427b40977cb8,Needle position analysis in cases of paralysis from transforaminal epidurals: consider alternative approaches to traditional technique.,2013,S. Atluri; Scott E. Glaser; R. Shah; Gururau Sudarshan,Pain Physician,93,https://www.semanticscholar.org/paper/9ce429b8519063bd4fb9109d87ef427b40977cb8
2025-06-21T00-21-31-297Z.csv,searchPapers,paralysis,fa1564302c2f77fba943fdc3fe997af650e3b559,Acetylcholineestarase-Inhibiting Alkaloids from Lycoris radiata Delay Paralysis of Amyloid Beta-Expressing Transgenic C. elegans CL4176,2013,Lijuan Xin; Ritupriya Yamujala; Yuehu Wang; Huan Wang; Wen-Hsuan Wu; M. Lawton; Chun-lin Long; R. Di,PLoS ONE,70,https://www.semanticscholar.org/paper/fa1564302c2f77fba943fdc3fe997af650e3b559
2025-06-21T00-21-31-297Z.csv,searchPapers,paralysis,2e819c1fad1c995f60d0f937e861dd8b082d3631,Etiological spectrum of hypokalemic paralysis: A retrospective analysis of 29 patients,2013,R. Garg; H. S. Malhotra; R. Verma; P. Sharma; M. Singh,Annals of Indian Academy of Neurology,44,https://www.semanticscholar.org/paper/2e819c1fad1c995f60d0f937e861dd8b082d3631
2025-06-21T00-21-31-297Z.csv,searchPapers,paralysis,c20c1e5d3e315c34d7f857daf6e0a17ed55eccd9,Clinical and biochemical spectrum of hypokalemic paralysis in North: East India,2013,A. Kayal; Munindra Goswami; Marami Das; R. Jain,Annals of Indian Academy of Neurology,37,https://www.semanticscholar.org/paper/c20c1e5d3e315c34d7f857daf6e0a17ed55eccd9
2025-06-21T00-21-31-297Z.csv,searchPapers,paralysis,c25abddb705ce20641effa8ce5bcc92ddb3877c4,Vocal cord paralysis after aortic surgery.,2013,Ralph P Dilisio; Michael A. Mazzeffi; C. Bodian; G. Fischer,Journal of Cardiothoracic and Vascular Anesthesia,35,https://www.semanticscholar.org/paper/c25abddb705ce20641effa8ce5bcc92ddb3877c4
